 Language , Program ,Size , Package , Core , GPU , DRAM , Time (ms) , Temperature , Memory
Python ,QuickSort , 10 , 0.150391 , 0.145142 , 0.000000 , 0.000000 , 16705 , 40.7 , 8340 
Python ,QuickSort , 10 , 0.164856 , 0.142639 , 0.000000 , 0.000000 , 16784 , 41.2 , 8352 
Python ,QuickSort , 10 , 0.148438 , 0.144958 , 0.000000 , 0.000000 , 16212 , 41.0 , 8344 
Python ,QuickSort , 10 , 0.150024 , 0.142151 , 0.000000 , 0.000000 , 16614 , 40.5 , 8340 
Python ,QuickSort , 10 , 0.171021 , 0.149963 , 0.000000 , 0.000000 , 16130 , 40.7 , 8180 
Python ,QuickSort , 10 , 0.169800 , 0.147583 , 0.000000 , 0.000000 , 16529 , 40.3 , 8360 
Python ,QuickSort , 10 , 0.163208 , 0.142639 , 0.000000 , 0.000000 , 16497 , 40.5 , 8404 
Python ,QuickSort , 10 , 0.156555 , 0.138062 , 0.000000 , 0.000000 , 17220 , 39.8 , 8372 
Python ,QuickSort , 10 , 0.164490 , 0.143372 , 0.000000 , 0.000000 , 16092 , 40.3 , 8316 
Python ,QuickSort , 10 , 0.165283 , 0.144348 , 0.000000 , 0.000000 , 16294 , 40.3 , 8176 
Python ,SelectionSort , 10 , 0.154236 , 0.146179 , 0.000000 , 0.000000 , 16558 , 40.5 , 8100 
Python ,SelectionSort , 10 , 0.158752 , 0.152222 , 0.000000 , 0.000000 , 16655 , 40.7 , 8244 
Python ,SelectionSort , 10 , 0.098450 , 0.044006 , 0.000000 , 0.000000 , 45648 , 40.8 , 8036 
Python ,SelectionSort , 10 , 0.148743 , 0.145813 , 0.000000 , 0.000000 , 16433 , 40.2 , 8164 
Python ,SelectionSort , 10 , 0.147217 , 0.139648 , 0.000000 , 0.000000 , 16172 , 40.5 , 8176 
Python ,SelectionSort , 10 , 0.167053 , 0.146301 , 0.000000 , 0.000000 , 16656 , 40.0 , 8172 
Python ,SelectionSort , 10 , 0.161987 , 0.140991 , 0.000000 , 0.000000 , 16290 , 40.0 , 8140 
Python ,SelectionSort , 10 , 0.149536 , 0.145996 , 0.000000 , 0.000000 , 16106 , 40.0 , 8240 
Python ,SelectionSort , 10 , 0.148315 , 0.144775 , 0.000000 , 0.000000 , 16272 , 40.5 , 8176 
Python ,SelectionSort , 10 , 0.160400 , 0.148926 , 0.000000 , 0.000000 , 17485 , 40.0 , 8192 
Python ,SelectionSort , 10 , 0.150757 , 0.142578 , 0.000000 , 0.000000 , 16665 , 40.5 , 8272 
Python ,SelectionSort , 10 , 0.168396 , 0.146240 , 0.000000 , 0.000000 , 16447 , 39.7 , 8216 
Python ,SelectionSort , 10 , 0.152039 , 0.146973 , 0.000000 , 0.000000 , 16633 , 40.2 , 8292 
Python ,SelectionSort , 10 , 0.148987 , 0.143372 , 0.000000 , 0.000000 , 16183 , 40.7 , 8216 
Python ,SelectionSort , 10 , 0.166809 , 0.144348 , 0.000000 , 0.000000 , 16512 , 40.3 , 8156 
Python ,SelectionSort , 10 , 0.149475 , 0.141907 , 0.000000 , 0.000000 , 16413 , 39.5 , 8248 
Python ,SelectionSort , 10 , 0.165833 , 0.144958 , 0.000000 , 0.000000 , 16232 , 39.8 , 8204 
Python ,SelectionSort , 10 , 0.166504 , 0.145264 , 0.000000 , 0.000000 , 16147 , 40.0 , 8260 
Python ,SelectionSort , 10 , 0.149109 , 0.142578 , 0.000000 , 0.000000 , 16855 , 40.0 , 8148 
Python ,SelectionSort , 10 , 0.151001 , 0.143860 , 0.000000 , 0.000000 , 16709 , 40.0 , 8144 
Python ,SelectionSort , 10 , 0.150696 , 0.141602 , 0.000000 , 0.000000 , 16458 , 40.2 , 8188 
Python ,SelectionSort , 10 , 0.181030 , 0.156128 , 0.005005 , 0.000000 , 16219 , 37.5 , 8160 
Python ,SelectionSort , 10 , 0.166565 , 0.090576 , 0.015625 , 0.000000 , 46109 , 37.5 , 8212 
Python ,SelectionSort , 10 , 0.125916 , 0.061279 , 0.010132 , 0.000000 , 42575 , 37.5 , 8268 
Python ,SelectionSort , 10 , 0.184875 , 0.157959 , 0.005066 , 0.000000 , 16456 , 37.5 , 8188 
Python ,SelectionSort , 10 , 0.130432 , 0.063782 , 0.015564 , 0.000000 , 42462 , 37.5 , 8200 
Python ,SelectionSort , 10 , 0.132202 , 0.062439 , 0.016357 , 0.000000 , 42869 , 37.5 , 8196 
Python ,SelectionSort , 10 , 0.154724 , 0.076660 , 0.021973 , 0.000000 , 43255 , 37.5 , 8204 
Python ,SelectionSort , 10 , 0.116333 , 0.070801 , 0.012878 , 0.000000 , 29430 , 37.5 , 8240 
Python ,SelectionSort , 10 , 0.198364 , 0.126404 , 0.021484 , 0.000000 , 35519 , 37.7 , 8200 
Python ,SelectionSort , 10 , 0.192810 , 0.169250 , 0.009094 , 0.000000 , 17244 , 37.7 , 8208 
Python ,SelectionSort , 10 , 0.132324 , 0.062622 , 0.015686 , 0.000000 , 42959 , 37.7 , 8264 
Python ,SelectionSort , 10 , 0.143066 , 0.068359 , 0.014771 , 0.000000 , 45062 , 37.7 , 8300 
Python ,SelectionSort , 10 , 0.112732 , 0.072815 , 0.005676 , 0.000000 , 24255 , 37.7 , 8216 
Python ,SelectionSort , 10 , 0.189026 , 0.165405 , 0.004395 , 0.000000 , 16590 , 37.7 , 8180 
Python ,SelectionSort , 10 , 0.134888 , 0.061157 , 0.016968 , 0.000000 , 44706 , 37.7 , 8268 
Python ,SelectionSort , 10 , 0.136108 , 0.066711 , 0.015381 , 0.000000 , 41266 , 37.7 , 8264 
Python ,SelectionSort , 10 , 0.143127 , 0.068115 , 0.015564 , 0.000000 , 45540 , 37.7 , 8168 
Python ,SelectionSort , 10 , 0.117798 , 0.053711 , 0.009766 , 0.000000 , 44054 , 38.0 , 8264 
Python ,SelectionSort , 10 , 0.190857 , 0.175476 , 0.005859 , 0.000000 , 16997 , 38.0 , 8232 
Python ,SelectionSort , 10 , 0.133545 , 0.067993 , 0.013672 , 0.000000 , 36845 , 38.0 , 8188 
Python ,SelectionSort , 10 , 0.153931 , 0.079407 , 0.016052 , 0.000000 , 45390 , 38.0 , 8152 
Python ,SelectionSort , 10 , 0.130981 , 0.059509 , 0.015320 , 0.000000 , 45246 , 38.0 , 8104 
Python ,SelectionSort , 10 , 0.174622 , 0.102844 , 0.015137 , 0.000000 , 44107 , 38.0 , 8172 
Python ,SelectionSort , 10 , 0.138306 , 0.070190 , 0.014832 , 0.000000 , 41995 , 38.0 , 8040 
Python ,SelectionSort , 10 , 0.131226 , 0.063660 , 0.013000 , 0.000000 , 41120 , 38.0 , 8260 
Python ,SelectionSort , 10 , 0.176514 , 0.156006 , 0.001404 , 0.000000 , 16133 , 38.3 , 8168 
Python ,SelectionSort , 10 , 0.130127 , 0.060547 , 0.016113 , 0.000000 , 43433 , 38.3 , 8248 
Python ,SelectionSort , 10 , 0.129944 , 0.059021 , 0.015808 , 0.000000 , 42670 , 38.3 , 8204 
Python ,SelectionSort , 10 , 0.193848 , 0.170227 , 0.003296 , 0.000000 , 17081 , 38.3 , 8036 
Haskell ,BubbleSort , 10 , 0.448792 , 0.373718 , 0.010681 , 0.000000 , 48753 , 38.3 , 8196 
Haskell ,BubbleSort , 10 , 0.186096 , 0.185852 , 0.000549 , 0.000000 , 12918 , 38.3 , 8176 
Haskell ,BubbleSort , 10 , 0.134705 , 0.075745 , 0.014526 , 0.000000 , 34789 , 38.3 , 8280 
Haskell ,BubbleSort , 10 , 0.132690 , 0.068298 , 0.015259 , 0.000000 , 39809 , 38.3 , 8228 
Haskell ,BubbleSort , 10 , 0.147827 , 0.140015 , 0.000000 , 0.000000 , 16669 , 40.8 , 8252 
Haskell ,BubbleSort , 10 , 0.146545 , 0.142517 , 0.000000 , 0.000000 , 16360 , 40.3 , 8076 
Haskell ,BubbleSort , 10 , 0.144958 , 0.139771 , 0.000000 , 0.000000 , 16496 , 40.3 , 8124 
Haskell ,BubbleSort , 10 , 0.153320 , 0.146851 , 0.000000 , 0.000000 , 16668 , 41.2 , 8156 
Haskell ,BubbleSort , 10 , 0.171021 , 0.144470 , 0.005676 , 0.000000 , 17013 , 40.0 , 8220 
Haskell ,BubbleSort , 10 , 0.145813 , 0.138000 , 0.000000 , 0.000000 , 16568 , 40.8 , 8212 
Haskell ,BubbleSort , 10 , 0.160889 , 0.143616 , 0.000000 , 0.000000 , 16234 , 40.8 , 8224 
Haskell ,BubbleSort , 10 , 0.140930 , 0.137207 , 0.000000 , 0.000000 , 16085 , 40.0 , 8212 
Haskell ,BubbleSort , 10 , 0.158936 , 0.140442 , 0.000000 , 0.000000 , 16212 , 40.3 , 8228 
Haskell ,BubbleSort , 10 , 0.144043 , 0.137573 , 0.000000 , 0.000000 , 16369 , 40.2 , 8236 
Haskell ,BubbleSort , 10 , 0.143738 , 0.139526 , 0.000000 , 0.000000 , 16268 , 39.5 , 8220 
Haskell ,BubbleSort , 10 , 0.148376 , 0.143677 , 0.000000 , 0.000000 , 16481 , 40.3 , 8256 
Haskell ,BubbleSort , 10 , 0.151184 , 0.140259 , 0.000000 , 0.000000 , 17821 , 39.5 , 8272 
Haskell ,BubbleSort , 10 , 0.153503 , 0.143616 , 0.000000 , 0.000000 , 17880 , 40.3 , 8208 
Haskell ,BubbleSort , 10 , 0.160034 , 0.144470 , 0.000000 , 0.000000 , 16323 , 39.3 , 8216 
Haskell ,BubbleSort , 10 , 0.144348 , 0.142456 , 0.000000 , 0.000000 , 16130 , 39.7 , 8260 
Haskell ,BubbleSort , 10 , 0.147339 , 0.141357 , 0.000000 , 0.000000 , 16728 , 40.2 , 8284 
Haskell ,BubbleSort , 10 , 0.147461 , 0.145386 , 0.000000 , 0.000000 , 16914 , 40.2 , 8236 
Haskell ,BubbleSort , 10 , 0.148132 , 0.142822 , 0.000000 , 0.000000 , 16584 , 39.5 , 8236 
Haskell ,BubbleSort , 10 , 0.147766 , 0.142151 , 0.000000 , 0.000000 , 16631 , 39.7 , 8260 
Haskell ,BubbleSort , 10 , 0.146545 , 0.140869 , 0.000000 , 0.000000 , 16392 , 39.7 , 8216 
Haskell ,BubbleSort , 10 , 0.147461 , 0.141357 , 0.000000 , 0.000000 , 16567 , 39.5 , 8268 
Haskell ,BubbleSort , 10 , 0.145752 , 0.139343 , 0.000000 , 0.000000 , 16831 , 40.0 , 8236 
Haskell ,BubbleSort , 10 , 0.148315 , 0.142456 , 0.000000 , 0.000000 , 16625 , 39.8 , 8180 
Haskell ,BubbleSort , 10 , 0.165466 , 0.146790 , 0.000000 , 0.000000 , 16110 , 39.8 , 8252 
Haskell ,BubbleSort , 10 , 0.146240 , 0.140076 , 0.000000 , 0.000000 , 16402 , 39.3 , 8212 
Haskell ,BubbleSort , 10 , 0.146484 , 0.141663 , 0.000000 , 0.000000 , 16371 , 39.5 , 8252 
Haskell ,BubbleSort , 10 , 0.145752 , 0.142456 , 0.000000 , 0.000000 , 16049 , 39.3 , 8284 
Haskell ,BubbleSort , 10 , 0.150635 , 0.143738 , 0.000000 , 0.000000 , 16263 , 39.8 , 8244 
Haskell ,BubbleSort , 10 , 0.149597 , 0.144897 , 0.000000 , 0.000000 , 16599 , 40.2 , 8196 
Haskell ,BubbleSort , 10 , 0.146301 , 0.141907 , 0.000000 , 0.000000 , 16332 , 39.7 , 8252 
Haskell ,BubbleSort , 10 , 0.146973 , 0.141663 , 0.000000 , 0.000000 , 16180 , 39.5 , 8216 
Haskell ,BubbleSort , 10 , 0.148621 , 0.141113 , 0.000000 , 0.000000 , 16771 , 39.5 , 8244 
Haskell ,BubbleSort , 10 , 0.144653 , 0.139404 , 0.000000 , 0.000000 , 16343 , 39.5 , 8176 
Haskell ,BubbleSort , 10 , 0.149780 , 0.143066 , 0.000000 , 0.000000 , 16620 , 39.3 , 8168 
Haskell ,BubbleSort , 10 , 0.145203 , 0.142517 , 0.000000 , 0.000000 , 16186 , 39.7 , 8056 
Haskell ,BubbleSort , 10 , 0.144714 , 0.139771 , 0.000000 , 0.000000 , 16558 , 39.5 , 8224 
Haskell ,BubbleSort , 10 , 0.146423 , 0.141663 , 0.000000 , 0.000000 , 16298 , 39.7 , 8228 
Haskell ,BubbleSort , 10 , 0.165710 , 0.146790 , 0.000000 , 0.000000 , 16151 , 39.0 , 8264 
Haskell ,BubbleSort , 10 , 0.144958 , 0.142090 , 0.000000 , 0.000000 , 12245 , 39.0 , 8276 
Haskell ,BubbleSort , 10 , 0.158630 , 0.147827 , 0.000000 , 0.000000 , 11166 , 39.0 , 8240 
Haskell ,BubbleSort , 10 , 0.092896 , 0.044861 , 0.000000 , 0.000000 , 44615 , 39.0 , 8224 
Haskell ,BubbleSort , 10 , 0.095154 , 0.048401 , 0.000000 , 0.000000 , 43695 , 39.0 , 8296 
Haskell ,BubbleSort , 10 , 0.108582 , 0.064453 , 0.000000 , 0.000000 , 43962 , 39.0 , 8224 
Haskell ,BubbleSort , 10 , 0.091614 , 0.058350 , 0.000000 , 0.000000 , 30730 , 39.0 , 8168 
Haskell ,BubbleSort , 10 , 0.092957 , 0.046509 , 0.000000 , 0.000000 , 43243 , 39.0 , 8228 
Haskell ,QuickSort , 10 , 0.091370 , 0.047791 , 0.000000 , 0.000000 , 42242 , 39.0 , 8356 
Haskell ,QuickSort , 10 , 0.092834 , 0.047058 , 0.000000 , 0.000000 , 42407 , 39.0 , 8316 
Haskell ,QuickSort , 10 , 0.146912 , 0.138306 , 0.000000 , 0.000000 , 13534 , 38.2 , 8448 
Haskell ,QuickSort , 10 , 0.242615 , 0.235291 , 0.000000 , 0.000000 , 16901 , 38.2 , 8368 
Haskell ,QuickSort , 10 , 0.090576 , 0.049194 , 0.000000 , 0.000000 , 39951 , 38.2 , 8184 
Haskell ,QuickSort , 10 , 0.095947 , 0.051941 , 0.000000 , 0.000000 , 42147 , 38.2 , 8316 
Haskell ,QuickSort , 10 , 0.098389 , 0.072510 , 0.000000 , 0.000000 , 24390 , 38.2 , 8408 
Haskell ,QuickSort , 10 , 0.094299 , 0.049438 , 0.000000 , 0.000000 , 41673 , 38.2 , 8388 
Haskell ,QuickSort , 10 , 0.094177 , 0.054199 , 0.000000 , 0.000000 , 37463 , 38.2 , 8300 
Haskell ,QuickSort , 10 , 0.154297 , 0.139221 , 0.000000 , 0.000000 , 14491 , 38.2 , 8420 
Haskell ,QuickSort , 10 , 0.127014 , 0.079651 , 0.000000 , 0.000000 , 44013 , 38.2 , 8188 
Haskell ,QuickSort , 10 , 0.094910 , 0.049072 , 0.000000 , 0.000000 , 44549 , 37.7 , 8292 
Haskell ,QuickSort , 10 , 0.091431 , 0.047058 , 0.000000 , 0.000000 , 43159 , 37.7 , 8308 
Haskell ,QuickSort , 10 , 0.154419 , 0.152222 , 0.000000 , 0.000000 , 16773 , 37.7 , 8316 
Haskell ,QuickSort , 10 , 0.092590 , 0.052368 , 0.000000 , 0.000000 , 36710 , 37.7 , 8184 
Haskell ,QuickSort , 10 , 0.128784 , 0.079163 , 0.000000 , 0.000000 , 45397 , 37.7 , 8316 
Haskell ,QuickSort , 10 , 0.095886 , 0.052490 , 0.000000 , 0.000000 , 42072 , 37.7 , 8408 
Haskell ,QuickSort , 10 , 0.286133 , 0.269836 , 0.000000 , 0.000000 , 17245 , 37.7 , 8276 
Haskell ,QuickSort , 10 , 0.093445 , 0.046997 , 0.000000 , 0.000000 , 42477 , 37.7 , 8388 
Haskell ,QuickSort , 10 , 0.091309 , 0.046448 , 0.000000 , 0.000000 , 43253 , 37.7 , 8288 
Haskell ,QuickSort , 10 , 0.092896 , 0.046814 , 0.000000 , 0.000000 , 43517 , 38.5 , 8380 
Haskell ,QuickSort , 10 , 0.098389 , 0.051147 , 0.000000 , 0.000000 , 43617 , 38.5 , 8172 
Haskell ,QuickSort , 10 , 0.159973 , 0.142517 , 0.000000 , 0.000000 , 16445 , 38.5 , 8380 
Haskell ,QuickSort , 10 , 0.090027 , 0.045959 , 0.000000 , 0.000000 , 42216 , 38.5 , 8392 
Haskell ,QuickSort , 10 , 0.111877 , 0.088257 , 0.000000 , 0.000000 , 19998 , 38.5 , 8336 
Haskell ,QuickSort , 10 , 0.147217 , 0.146973 , 0.000000 , 0.000000 , 15254 , 38.5 , 8380 
Haskell ,QuickSort , 10 , 0.091797 , 0.046692 , 0.000000 , 0.000000 , 43024 , 38.5 , 8444 
Haskell ,QuickSort , 10 , 0.093384 , 0.047852 , 0.000000 , 0.000000 , 41338 , 38.5 , 8328 
Haskell ,QuickSort , 10 , 0.095093 , 0.047974 , 0.000000 , 0.000000 , 45508 , 38.5 , 8296 
Haskell ,QuickSort , 10 , 0.146545 , 0.143066 , 0.000000 , 0.000000 , 16088 , 39.3 , 8356 
Haskell ,QuickSort , 10 , 0.148560 , 0.140991 , 0.000000 , 0.000000 , 16941 , 39.8 , 8400 
Haskell ,QuickSort , 10 , 0.148743 , 0.144409 , 0.000000 , 0.000000 , 16581 , 39.3 , 8380 
Haskell ,QuickSort , 10 , 0.149780 , 0.139771 , 0.000000 , 0.000000 , 17857 , 39.7 , 8420 
Haskell ,QuickSort , 10 , 0.143616 , 0.140747 , 0.000000 , 0.000000 , 15927 , 39.7 , 8364 
Haskell ,QuickSort , 10 , 0.094727 , 0.047302 , 0.000000 , 0.000000 , 44609 , 38.3 , 8156 
Haskell ,QuickSort , 10 , 0.192749 , 0.172668 , 0.000000 , 0.000000 , 15852 , 38.3 , 8388 
Haskell ,QuickSort , 10 , 0.090576 , 0.047119 , 0.000000 , 0.000000 , 43266 , 38.3 , 8328 
Haskell ,QuickSort , 10 , 0.088135 , 0.045776 , 0.000000 , 0.000000 , 42533 , 38.3 , 8308 
Haskell ,QuickSort , 10 , 0.472839 , 0.485291 , 0.000000 , 0.000000 , 11494 , 38.3 , 8420 
Haskell ,QuickSort , 10 , 0.104797 , 0.078003 , 0.000000 , 0.000000 , 20546 , 38.3 , 8408 
Haskell ,QuickSort , 10 , 0.096619 , 0.053589 , 0.000000 , 0.000000 , 41537 , 38.3 , 8360 
Haskell ,QuickSort , 10 , 0.098022 , 0.077026 , 0.000000 , 0.000000 , 19852 , 38.3 , 8380 
Haskell ,QuickSort , 10 , 0.099548 , 0.078186 , 0.000000 , 0.000000 , 20086 , 38.3 , 8356 
Haskell ,QuickSort , 10 , 0.108521 , 0.059814 , 0.000000 , 0.000000 , 44321 , 38.3 , 8376 
Haskell ,QuickSort , 10 , 0.098022 , 0.071655 , 0.000000 , 0.000000 , 22834 , 38.3 , 8164 
Haskell ,QuickSort , 10 , 0.094177 , 0.044495 , 0.000000 , 0.000000 , 45157 , 38.3 , 8312 
Haskell ,QuickSort , 10 , 0.092651 , 0.046692 , 0.000000 , 0.000000 , 44313 , 38.3 , 8344 
Haskell ,QuickSort , 10 , 0.107300 , 0.062561 , 0.000000 , 0.000000 , 41647 , 38.3 , 8396 
Haskell ,QuickSort , 10 , 0.093201 , 0.045654 , 0.000000 , 0.000000 , 44520 , 38.3 , 8160 
Haskell ,QuickSort , 10 , 0.153442 , 0.147644 , 0.000000 , 0.000000 , 16659 , 38.3 , 8380 
Haskell ,SelectionSort , 10 , 0.097595 , 0.050903 , 0.000000 , 0.000000 , 43432 , 38.3 , 8188 
Haskell ,SelectionSort , 10 , 0.095093 , 0.048157 , 0.000000 , 0.000000 , 43735 , 38.3 , 8248 
Haskell ,SelectionSort , 10 , 0.090210 , 0.050415 , 0.000000 , 0.000000 , 40585 , 38.5 , 8200 
Haskell ,SelectionSort , 10 , 0.091370 , 0.058044 , 0.000000 , 0.000000 , 30740 , 38.5 , 8168 
Haskell ,SelectionSort , 10 , 0.196289 , 0.182617 , 0.000000 , 0.000000 , 23242 , 38.5 , 8096 
Haskell ,SelectionSort , 10 , 0.094543 , 0.053711 , 0.000000 , 0.000000 , 36225 , 38.5 , 8164 
Haskell ,SelectionSort , 10 , 0.100525 , 0.058411 , 0.000000 , 0.000000 , 40048 , 38.5 , 8256 
Haskell ,SelectionSort , 10 , 0.096313 , 0.050781 , 0.000000 , 0.000000 , 45134 , 38.5 , 8180 
Haskell ,SelectionSort , 10 , 0.088806 , 0.067322 , 0.000000 , 0.000000 , 22767 , 38.5 , 8304 
Haskell ,SelectionSort , 10 , 0.143982 , 0.139343 , 0.000000 , 0.000000 , 16774 , 38.5 , 8204 
Haskell ,SelectionSort , 10 , 0.117676 , 0.071167 , 0.000000 , 0.000000 , 43552 , 38.5 , 8232 
Haskell ,SelectionSort , 10 , 0.115356 , 0.068115 , 0.000000 , 0.000000 , 44822 , 38.2 , 8156 
Haskell ,SelectionSort , 10 , 0.165955 , 0.145447 , 0.000000 , 0.000000 , 16626 , 38.2 , 8204 
Haskell ,SelectionSort , 10 , 0.092712 , 0.047607 , 0.000000 , 0.000000 , 41694 , 38.2 , 8200 
Haskell ,SelectionSort , 10 , 0.127869 , 0.079773 , 0.000000 , 0.000000 , 43574 , 38.2 , 8216 
Haskell ,SelectionSort , 10 , 0.093872 , 0.048950 , 0.000000 , 0.000000 , 42662 , 38.2 , 8160 
Haskell ,SelectionSort , 10 , 0.095703 , 0.079224 , 0.000000 , 0.000000 , 18613 , 38.2 , 8160 
Haskell ,SelectionSort , 10 , 0.095703 , 0.049316 , 0.000000 , 0.000000 , 41846 , 38.2 , 8172 
Haskell ,SelectionSort , 10 , 0.179016 , 0.163879 , 0.000000 , 0.000000 , 16287 , 38.2 , 8132 
Haskell ,SelectionSort , 10 , 0.092529 , 0.052185 , 0.000000 , 0.000000 , 36892 , 38.2 , 8168 
Haskell ,SelectionSort , 10 , 0.150879 , 0.144836 , 0.000000 , 0.000000 , 16704 , 39.7 , 8124 
Haskell ,SelectionSort , 10 , 0.149048 , 0.138794 , 0.000000 , 0.000000 , 16473 , 39.7 , 8228 
Haskell ,SelectionSort , 10 , 0.173096 , 0.153076 , 0.000000 , 0.000000 , 16467 , 39.0 , 8188 
Haskell ,SelectionSort , 10 , 0.093018 , 0.046143 , 0.000000 , 0.000000 , 43070 , 39.0 , 8148 
Haskell ,SelectionSort , 10 , 0.095886 , 0.047791 , 0.000000 , 0.000000 , 44366 , 39.0 , 8160 
Haskell ,SelectionSort , 10 , 0.094238 , 0.044678 , 0.000000 , 0.000000 , 43960 , 39.0 , 8224 
Haskell ,SelectionSort , 10 , 0.114746 , 0.095093 , 0.000000 , 0.000000 , 14576 , 39.0 , 8152 
Haskell ,SelectionSort , 10 , 0.095459 , 0.046265 , 0.000000 , 0.000000 , 43779 , 39.0 , 8124 
Haskell ,SelectionSort , 10 , 0.097412 , 0.046387 , 0.000000 , 0.000000 , 43211 , 39.0 , 8248 
Haskell ,SelectionSort , 10 , 0.092896 , 0.043213 , 0.000000 , 0.000000 , 43944 , 39.0 , 8260 
Haskell ,SelectionSort , 10 , 0.094299 , 0.045593 , 0.000000 , 0.000000 , 43069 , 37.8 , 8244 
Haskell ,SelectionSort , 10 , 0.094299 , 0.044983 , 0.000000 , 0.000000 , 44160 , 37.8 , 8284 
Haskell ,SelectionSort , 10 , 0.099792 , 0.049988 , 0.000000 , 0.000000 , 43802 , 37.8 , 8176 
Haskell ,SelectionSort , 10 , 0.150024 , 0.144409 , 0.000000 , 0.000000 , 16017 , 37.8 , 8196 
Haskell ,SelectionSort , 10 , 0.094910 , 0.049255 , 0.000000 , 0.000000 , 42384 , 37.8 , 8160 
Haskell ,SelectionSort , 10 , 0.164856 , 0.153809 , 0.000000 , 0.000000 , 16296 , 37.8 , 8244 
Haskell ,SelectionSort , 10 , 0.097168 , 0.058289 , 0.000000 , 0.000000 , 29888 , 37.8 , 8132 
Haskell ,SelectionSort , 10 , 0.136230 , 0.131958 , 0.000000 , 0.000000 , 16501 , 37.8 , 8264 
Haskell ,SelectionSort , 10 , 0.096558 , 0.048584 , 0.000000 , 0.000000 , 44736 , 37.8 , 8308 
Haskell ,SelectionSort , 10 , 0.094788 , 0.048035 , 0.000000 , 0.000000 , 43784 , 38.0 , 8260 
Haskell ,SelectionSort , 10 , 0.094299 , 0.048157 , 0.000000 , 0.000000 , 44021 , 38.0 , 8184 
Haskell ,SelectionSort , 10 , 0.177795 , 0.183594 , 0.000000 , 0.000000 , 10598 , 38.0 , 8092 
Haskell ,SelectionSort , 10 , 0.091309 , 0.049011 , 0.000000 , 0.000000 , 42491 , 38.0 , 8192 
Haskell ,SelectionSort , 10 , 0.148987 , 0.145752 , 0.000000 , 0.000000 , 16489 , 38.0 , 8220 
Haskell ,SelectionSort , 10 , 0.091187 , 0.048889 , 0.000000 , 0.000000 , 41344 , 38.0 , 8140 
Haskell ,SelectionSort , 10 , 0.093445 , 0.050049 , 0.000000 , 0.000000 , 42324 , 38.0 , 8124 
Haskell ,SelectionSort , 10 , 0.151367 , 0.135559 , 0.000000 , 0.000000 , 12584 , 38.0 , 8152 
Haskell ,SelectionSort , 10 , 0.140259 , 0.135437 , 0.000000 , 0.000000 , 15472 , 38.0 , 8084 
Haskell ,SelectionSort , 10 , 0.156494 , 0.145447 , 0.000000 , 0.000000 , 18298 , 40.7 , 8264 
Haskell ,SelectionSort , 10 , 0.148926 , 0.143921 , 0.000000 , 0.000000 , 16627 , 39.5 , 8180 
C ,BubbleSort , 100 , 0.010315 , 0.005066 , 0.000000 , 0.000000 , 4376 , 41.7 , 1620 
C ,BubbleSort , 100 , 0.008118 , 0.004517 , 0.000000 , 0.000000 , 4285 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.008423 , 0.004639 , 0.000000 , 0.000000 , 4265 , 36.7 , 1620 
C ,BubbleSort , 100 , 0.016907 , 0.010498 , 0.000000 , 0.000000 , 4496 , 36.7 , 1620 
C ,BubbleSort , 100 , 0.010071 , 0.004272 , 0.000000 , 0.000000 , 4245 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.008301 , 0.004578 , 0.000000 , 0.000000 , 4316 , 36.7 , 1620 
C ,BubbleSort , 100 , 0.011475 , 0.007935 , 0.000000 , 0.000000 , 4287 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.010864 , 0.004761 , 0.000000 , 0.000000 , 4225 , 36.7 , 1620 
C ,BubbleSort , 100 , 0.008118 , 0.004395 , 0.000000 , 0.000000 , 4306 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.008118 , 0.004395 , 0.000000 , 0.000000 , 4340 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.010620 , 0.004517 , 0.000000 , 0.000000 , 4366 , 36.7 , 1620 
C ,BubbleSort , 100 , 0.008362 , 0.004639 , 0.000000 , 0.000000 , 4262 , 36.7 , 1616 
C ,BubbleSort , 100 , 0.010620 , 0.004944 , 0.000000 , 0.000000 , 4270 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.009949 , 0.004211 , 0.000000 , 0.000000 , 4302 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.010742 , 0.005188 , 0.000000 , 0.000000 , 4277 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.010315 , 0.004761 , 0.000000 , 0.000000 , 4508 , 36.5 , 1620 
C ,BubbleSort , 100 , 0.008118 , 0.004517 , 0.000000 , 0.000000 , 4290 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.007935 , 0.004822 , 0.000000 , 0.000000 , 4271 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.009888 , 0.004700 , 0.000000 , 0.000000 , 4171 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.010010 , 0.004639 , 0.000000 , 0.000000 , 4279 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.010803 , 0.005005 , 0.000000 , 0.000000 , 4280 , 36.5 , 1616 
C ,BubbleSort , 100 , 0.010254 , 0.004578 , 0.000000 , 0.000000 , 4217 , 36.5 , 1616 
